##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	NGS200B_25_192564_FC_F_BRCAv2_Pan1449_S1_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	663216
Sequences flagged as poor quality	0
Sequence length	151
%GC	43
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2114	75	-0.38661076329530886
2114	76	-0.18291862486515953
2114	77	-0.846371505362022
2114	78	-0.5458628811335302
2114	79	-0.3560567749210293
2114	80	-0.19738695868981182
2114	81	-0.24259071212021865
2114	82	-0.5049866035767607
2114	83	-0.3118817081440639
2114	84	-0.13115705018276458
2114	85	-0.3120824345016828
2114	86	-0.300424450069535
2114	87	-0.15706619917065723
2114	88	-0.4518287780578234
2114	89	-0.6115006257743829
2114	90	-0.8097115374026274
2114	91	-0.5129299894173158
2114	92	-0.22477320174917992
2114	93	-0.03776636949987733
2114	94	-0.3286405912760202
2114	95	-0.4515417226119993
2114	96	-0.61183546102788
2114	97	-0.811535902179294
2114	98	-0.48850319886749816
2114	99	-0.23505639715198612
2114	100	-0.2812439559745741
2114	101	-0.2711025593469998
2114	102	-0.20641658613162406
2114	103	-0.9238860724474733
2114	104	-0.4714938140687579
2114	105	-0.47114421319812294
2114	106	-0.9350680761425068
2114	107	-0.13248974671198965
2114	108	-0.09630323237542626
2114	109	-0.4486674000676487
2114	110	-0.3924411081008117
2114	111	-0.38138058610857684
2114	112	-0.2605187727060141
2114	113	-0.659273019097995
2114	114	-0.5545461700437144
2114	115	-0.5568097445766256
2114	116	-0.5024958358450675
2114	117	-0.7552281388621154
2114	118	-1.0306363646360026
2114	119	-0.5905846746540249
2114	120	-0.3677417156864209
2114	121	-0.36850297379153574
2114	122	-1.2877310488496576
2114	123	-0.520367686878302
2114	124	-0.521883089243623
2114	125	-0.9969500996541001
2114	126	-1.3433658037957557
2114	127	-0.7493159355596717
2114	128	-0.48549783815627734
2114	129	-0.6904312555872139
2114	130	-0.9001815737427847
2114	131	-0.7115423519017483
2114	132	-0.37985149989221156
2114	133	-0.2263988683999898
2114	134	-0.3781550269752074
2114	135	-0.28613805808713977
2114	136	-0.8827252346313372
2114	137	-0.2371664524184922
2114	138	-0.9319217583319244
2114	139	-0.32144887946853373
2114	140	-0.0585192406334798
2114	141	-0.2079126467751351
2114	142	-0.2224070666115452
2114	143	-0.1200043555500443
2114	144	-0.47194897262225055
2114	145	-0.5798163804976681
2114	146	-0.3437661048973055
2114	147	-0.3470746288119173
2114	148	-0.29859438293159
2114	149	-0.6917049913693845
2114	150	-0.5239495048443743
2114	151	-0.03518757510913417
2115	1	-0.006371368088849749
2115	2	0.019950209097650884
2115	3	-0.060573503855145816
2115	4	-0.08526015964956457
2115	5	-0.2356527743563106
2115	6	-1.569210796645848E-4
2115	7	0.010527199937683918
2115	8	-0.01735939741909931
2115	9	-0.043873307826515884
2115	10	0.06310111143678654
2115	11	-0.013949414488017453
2115	12	-0.026394289635881307
2115	13	-0.006400053857419152
2115	14	-0.26008759784785696
2115	15	0.014560039284823745
2115	16	0.10139737707254426
2115	17	0.2871428158219018
2115	18	0.32426133240399224
2115	19	-0.09205324947312477
2115	20	-0.018978305115268768
2115	21	-0.05822485491230367
2115	22	0.15093762745212302
2115	23	0.1853199713053968
2115	24	-0.13206710013324852
2115	25	0.0017136909492876384
2115	26	0.06021940264059111
2115	27	-0.21964484320634625
2115	28	-0.0010611801116411357
2115	29	0.21152442024716578
2115	30	0.00426290716443134
2115	31	-0.08886619522264283
2115	32	-0.08734473138009946
2115	33	-0.2402978954298831
2115	34	-0.04197015193771847
2115	35	-0.16733326843438334
2115	36	0.03460024413508478
2115	37	0.0011979923752321042
2115	38	-0.1167247747325959
2115	39	-0.350568393300577
2115	40	-0.1482451482693321
2115	41	0.1761280818274713
2115	42	-0.03484967100806813
2115	43	-0.004283035268535684
2115	44	0.037391675285675774
2115	45	0.20231752870506625
2115	46	0.2673442653789806
2115	47	0.11474806663676418
2115	48	0.1148213203695505
2115	49	0.2928738845370731
2115	50	0.06786560429372201
2115	51	0.050530191050576434
2115	52	0.21291876754509076
2115	53	0.2528638807166672
2115	54	-0.1849031145194573
2115	55	-0.006987123041497512
2115	56	-0.05113880379963831
2115	57	-0.28325080070938213
2115	58	-0.06674495725227558
2115	59	-0.04065587301257523
2115	60	-0.17070801280821257
2115	61	0.0791805467851745
2115	62	-0.11503826927956595
2115	63	-0.19124845411948144
2115	64	-0.14750325211795
2115	65	0.22307944144861125
2115	66	0.021074439944896994
2115	67	0.3147170097453582
2115	68	-0.07150048376132645
2115	69	-0.07162094900841254
2115	70	-0.1672106347670308
2115	71	0.12132250322768812
2115	72	-0.0072024116578930375
2115	73	-0.3830712327787751
2115	74	0.032696345486968426
2115	75	-0.07636493932476895
2115	76	0.12493190441442437
2115	77	-0.6999092859072746
2115	78	0.07175427781277932
2115	79	-0.07079470707577684
2115	80	-0.014672471860883718
2115	81	-0.33422173250627907
2115	82	-0.1067598932321161
2115	83	0.03844587666250021
2115	84	-0.08044570383628269
2115	85	0.30358613630807696
2115	86	0.05708360418500291
2115	87	-0.12709557351075063
2115	88	-0.207022756994931
2115	89	0.006769672300713125
2115	90	0.022734248665543078
2115	91	-0.21560684460317248
2115	92	-0.0138390435879856
2115	93	-0.224028789295744
2115	94	0.1809094533946336
2115	95	0.17490127492434482
2115	96	0.2892542322336169
2115	97	-0.30255506995144543
2115	98	-0.12422009520449961
2115	99	-0.1163759412405696
2115	100	-0.31772769856330996
2115	101	-0.15060549678101154
2115	102	-0.11971693537493167
2115	103	-0.20728618615459027
2115	104	-0.18388856729722391
2115	105	-0.3183665106234628
2115	106	0.1049432945697859
2115	107	0.1897785750250165
2115	108	-0.07940824902539845
2115	109	-0.14702135409748252
2115	110	0.08888994206569123
2115	111	-0.23213118848559589
2115	112	-0.1474228255527521
2115	113	0.0031948315666525673
2115	114	-0.029921132818166996
2115	115	-0.14439874747345272
2115	116	-0.20465085655600745
2115	117	0.1716899920093624
2115	118	0.10115019085036892
2115	119	0.24412916241990956
2115	120	-0.0118539879337618
2115	121	-0.2084601982548122
2115	122	0.143144495996971
2115	123	-0.2508344275448451
2115	124	0.16337830177351975
2115	125	-0.11161628802889823
2115	126	-0.04889481264866191
2115	127	-0.32293926717837707
2115	128	-0.03631815382890835
2115	129	-0.3142068735312833
2115	130	0.17230265616218787
2115	131	0.1200465697757025
2115	132	0.3368939044449064
2115	133	0.35300119116088524
2115	134	0.09329568640162478
2115	135	0.13115151605261133
2115	136	0.034654357647404765
2115	137	-0.0563437001646534
2115	138	0.3322151504587225
2115	139	0.09193201232018566
2115	140	-0.2106404199387839
2115	141	-0.12613353639800806
2115	142	0.09016839972302648
2115	143	0.06168947448487927
2115	144	0.24914911330784406
2115	145	0.1583479262949794
2115	146	-0.16054467381194115
2115	147	8.06899195232802E-4
2115	148	0.1603350103596881
2115	149	-0.2549464565668842
2115	150	-0.1839618231160287
2115	151	0.07591308276779074
2116	1	0.22748042721636352
2116	2	0.1111543040838825
2116	3	0.04675698498042635
2116	4	-0.21331163324480684
2116	5	0.02245881538168959
2116	6	0.016132372521582283
2116	7	0.05062984722904673
2116	8	-0.17958573946768297
2116	9	0.14160135069742807
2116	10	-0.2108826394833585
2116	11	0.06657759006500186
2116	12	0.03915411680922176
2116	13	0.01175474861811665
2116	14	0.05312568495701697
2116	15	0.14712703947567007
2116	16	0.05043292875061667
2116	17	0.47393089619486517
2116	18	0.11862118409024447
2116	19	0.012756723535957804
2116	20	0.054698730790839534
2116	21	-0.05746147532180146
2116	22	0.03726222735942741
2116	23	-0.15522093766158918
2116	24	-0.16797661238821604
2116	25	0.036669660305051366
2116	26	-0.05354937513416047
2116	27	-0.26703163128672003
2116	28	-0.2035994172500608
2116	29	-0.10269829574836109
2116	30	0.12918588761646532
2116	31	-0.09657019478642326
2116	32	5.291201425734471E-4
2116	33	0.23211342985160854
2116	34	-0.2580686006413373
2116	35	-0.16903860391245473
2116	36	-0.135375763934924
2116	37	-0.17688006318790173
2116	38	-0.2635417544757743
2116	39	0.13476176837231435
2116	40	-0.10660824431884208
2116	41	-0.10517252614984329
2116	42	-0.12166365175999516
2116	43	-0.27846035744198616
2116	44	0.011657604018736833
2116	45	-0.21871085265757273
2116	46	-0.08912333188376209
2116	47	-0.08408437154312054
2116	48	-0.06934877696134834
2116	49	0.2562711963503759
2116	50	0.2384161918233687
2116	51	0.07839490928171955
2116	52	0.024989707319889476
2116	53	-0.02551543714913862
2116	54	-0.03540885349816136
2116	55	-0.16998502374762126
2116	56	-0.09236198327563727
2116	57	0.12416897627472423
2116	58	-0.3565804216869637
2116	59	-0.13541172786139555
2116	60	0.026193483961058917
2116	61	-0.04851854533838207
2116	62	-0.08071413285272655
2116	63	-0.28286968152480796
2116	64	0.09379422055033615
2116	65	0.029754241743056298
2116	66	-0.1134078251114019
2116	67	-0.10888096184601181
2116	68	-0.3390629854653042
2116	69	-0.23204789630795375
2116	70	0.01587369141416417
2116	71	0.1433896261045362
2116	72	0.20321840134136693
2116	73	0.021152573759025017
2116	74	-0.14200443697711762
2116	75	-0.09923497394948555
2116	76	0.19807934572962438
2116	77	0.4223916219691688
2116	78	0.36632405888641983
2116	79	0.1305173515953939
2116	80	0.3004949263778869
2116	81	0.06551721893733031
2116	82	0.18334888835953222
2116	83	0.24475330052901256
2116	84	-0.19349063417789125
2116	85	0.0673433270711854
2116	86	-0.552759221410021
2116	87	-0.2826798315330521
2116	88	-0.4239261622131778
2116	89	-0.12061520733067965
2116	90	-0.4514703370647126
2116	91	-0.09345452311131197
2116	92	-0.23640304478757912
2116	93	-0.143728753853118
2116	94	-0.20938880991679554
2116	95	-0.3459682962199082
2116	96	-0.12311660666602364
2116	97	-0.057539529724067506
2116	98	-0.2167573781184302
2116	99	-0.41722656421283943
2116	100	-0.5130656303498924
2116	101	-0.012913629500005186
2116	102	-0.21271224604316075
2116	103	-0.14036369644658464
2116	104	-0.279281707786339
2116	105	0.07535878177818489
2116	106	0.1611116742966061
2116	107	-0.37211992275300076
2116	108	-0.19147100973316356
2116	109	0.16329790215268503
2116	110	-0.0643850926953462
2116	111	0.12022915394467759
2116	112	0.13153856925081442
2116	113	0.26120281978879234
2116	114	0.1792578251686905
2116	115	0.05568645114156112
2116	116	-0.22509852415872444
2116	117	0.16165632151671616
2116	118	-0.2598492911420536
2116	119	-0.24020178989612617
2116	120	-0.2269218741902037
2116	121	-0.1953736909890793
2116	122	-0.05363704112236434
2116	123	-0.1191855276293623
2116	124	0.02565644458002936
2116	125	0.0536683435041283
2116	126	-0.10827824731155289
2116	127	-0.01614314405615147
2116	128	0.00422411831591063
2116	129	-0.013781562045146245
2116	130	-0.10301700904133071
2116	131	-0.17050933414751768
2116	132	-0.11948372308038557
2116	133	-0.0724766026720971
2116	134	-0.1339412884341158
2116	135	0.14620168099713027
2116	136	0.16102775932138513
2116	137	0.2991226429744742
2116	138	0.19182214628740013
2116	139	-0.05186552850698689
2116	140	-0.11778619817700786
2116	141	0.036541972748921125
2116	142	-0.30375455346544555
2116	143	-0.11712060757842124
2116	144	-0.4964110164666877
2116	145	0.016399536208005827
2116	146	0.10356966954529412
2116	147	-0.11737789319278136
2116	148	-0.08766316298201104
2116	149	-0.3994119545357506
2116	150	-0.1357155514074151
2116	151	0.07175334558847624
2117	1	0.10363621238601439
2117	2	-0.09059409607061042
2117	3	0.012776389206010208
2117	4	-0.0049721016047854505
2117	5	-0.04146199004789253
2117	6	-0.2294277064710002
2117	7	0.09903668906782315
2117	8	0.04419405846524427
2117	9	-0.29554304278062915
2117	10	-0.1261901141635633
2117	11	0.07314347340217608
2117	12	0.0012812118937475248
2117	13	-0.21212331237867943
2117	14	0.015260968630201432
2117	15	-0.18940143565900058
2117	16	0.04011803657385826
2117	17	0.5492133683843718
2117	18	0.11581113341652838
2117	19	0.1810056074995572
2117	20	0.05450356942787238
2117	21	-0.1442632446028611
2117	22	-0.22881709003981854
2117	23	0.047122499935227324
2117	24	-0.1507983181531216
2117	25	-0.2863592440481426
2117	26	-0.23198827529751753
2117	27	-0.04476058081362311
2117	28	-0.04135140400637738
2117	29	-0.4961975116910011
2117	30	-5.11952261206261E-5
2117	31	-0.0659278136540209
2117	32	-0.132005234398747
2117	33	-0.019781204848627
2117	34	0.06416123393552198
2117	35	-0.014157590929443131
2117	36	0.1845271466989118
2117	37	0.1388330195837213
2117	38	-0.4699153424560194
2117	39	-0.22326311674861188
2117	40	0.01764812947385508
2117	41	-0.20370717820988915
2117	42	-0.40904762969447717
2117	43	-0.09847449640506767
2117	44	-0.18844420743354817
2117	45	0.1395972211543679
2117	46	-0.25154262310682185
2117	47	-0.13647496176294283
2117	48	-0.16043181334460854
2117	49	-0.25638972647627156
2117	50	-0.6690411558654716
2117	51	-0.23347636064555388
2117	52	-0.2426447595415695
2117	53	-0.26841627197575235
2117	54	-0.1857315521294396
2117	55	-0.114759817088121
2117	56	0.0063760187360273335
2117	57	0.0922737410779888
2117	58	-0.19043191071357057
2117	59	-0.14273914994356574
2117	60	-0.06452857213896124
2117	61	-0.3318334770933191
2117	62	-0.2497832404466891
2117	63	0.08545986003705508
2117	64	-0.14902882268405193
2117	65	-0.075508018280118
2117	66	0.1581585290696239
2117	67	-0.6183162631246617
2117	68	-0.3432002698836456
2117	69	-0.35955445741461745
2117	70	-0.27428348854508044
2117	71	-0.3603300402923608
2117	72	-0.04952921134384525
2117	73	-0.5480798961786206
2117	74	-0.2669909599249536
2117	75	-0.20500424408692908
2117	76	0.22220361029200575
2117	77	0.06107901850293729
2117	78	0.09441651351140479
2117	79	0.07584078037582742
2117	80	0.2636142054545445
2117	81	0.04553501547000849
2117	82	0.016550066970388855
2117	83	-0.18731826227677573
2117	84	-0.25804878475785387
2117	85	0.13262070868807285
2117	86	-0.060610713166163066
2117	87	-0.35322452280278327
2117	88	0.022560046156378633
2117	89	0.2598614231196805
2117	90	-0.1176277190091426
2117	91	0.08951471372587605
2117	92	-0.2049827477328776
2117	93	-0.002842038882874931
2117	94	0.04155731326414269
2117	95	0.12005315515283854
2117	96	-0.02510670666234205
2117	97	-0.008276297988373926
2117	98	-0.0443821278546892
2117	99	0.05015896955348609
2117	100	0.11922170176698188
2117	101	-0.07494423571487374
2117	102	-0.3565912077847102
2117	103	-0.29699433787238405
2117	104	0.0017308657915435788
2117	105	0.1743738310393681
2117	106	-0.14985270943703455
2117	107	-0.013164950437250411
2117	108	-0.13122756299242155
2117	109	-0.45390604966019765
2117	110	-0.2440127029785799
2117	111	-0.1264329726044977
2117	112	-0.3769332080960055
2117	113	0.033392871472436525
2117	114	-0.12788726433940667
2117	115	0.08638001095305725
2117	116	0.07084525845062473
2117	117	-0.1353212704104294
2117	118	-0.20292972901318507
2117	119	-0.531795384782086
2117	120	-0.23444718716488921
2117	121	-0.4884098422432288
2117	122	-0.337789256067353
2117	123	-0.18684032948598883
2117	124	0.004310158719128765
2117	125	0.012945127354051067
2117	126	0.01344444067456152
2117	127	0.029496637199351028
2117	128	0.16118435043510715
2117	129	-0.06470366536602512
2117	130	0.085266621833469
2117	131	0.08589653051967616
2117	132	0.1742812125641322
2117	133	-0.1257003817876523
2117	134	-0.7896800560788151
2117	135	-0.3548225749672369
2117	136	-0.4042619051784868
2117	137	0.012542511493030872
2117	138	-0.2928065080408828
2117	139	0.22046031727186488
2117	140	-0.06783239546467712
2117	141	-0.1683317387425376
2117	142	-0.06117307359641444
2117	143	0.29093860137661665
2117	144	0.4110545198108113
2117	145	-0.02801195674912549
2117	146	-0.14004084296482233
2117	147	0.008571471304499312
2117	148	-0.09312290446826665
2117	149	-0.03920208100850431
2117	150	-0.14851295071166248
2117	151	-0.08815614321158094
2118	1	0.005128873440376935
2118	2	-0.0714530756998144
2118	3	-0.07792392825650296
2118	4	0.03424160006336052
2118	5	-0.0761002935061228
2118	6	-0.034000341133484824
2118	7	0.2176712893725039
2118	8	0.025135944517273856
2118	9	-0.016247540108622616
2118	10	-0.3063592432661366
2118	11	-0.21783803501109844
2118	12	-0.1177509937970882
2118	13	-0.07736134017306284
2118	14	-0.18035189982839483
2118	15	-0.06917986824398525
2118	16	-0.10861055888770466
2118	17	0.23114944062350418
2118	18	-0.13927293024178766
2118	19	0.040002854315432046
2118	20	-0.16691150503245922
2118	21	-0.40436383772922113
2118	22	-0.1347155365807211
2118	23	-0.0303518249819561
2118	24	-0.5965502275916705
2118	25	-0.28013366258048933
2118	26	-0.28086299332932185
2118	27	-0.13187312282818198
2118	28	-0.025586747705318658
2118	29	-0.04554376000264426
2118	30	-0.14630296130565057
2118	31	-0.21103685287221907
2118	32	-0.06254830601262995
2118	33	-0.2816425231298396
2118	34	-0.2616496081519202
2118	35	-0.2114123520034994
2118	36	-0.1374755270332244
2118	37	-0.5091894895100779
2118	38	-0.5387867442309044
2118	39	-0.3345843342294259
2118	40	-0.24493274746883031
2118	41	-0.33855862026348404
2118	42	-0.06556873801517327
2118	43	-0.04634017418234038
2118	44	-0.7292289858143164
2118	45	-0.2966059410347768
2118	46	-0.4420529466836811
2118	47	-0.23837973682745428
2118	48	-0.9836863740614774
2118	49	-0.20600472977525897
2118	50	-0.21409388780482175
2118	51	-0.03531964677980426
2118	52	-0.6001479635293734
2118	53	-0.3490873303798736
2118	54	-0.0694176407771323
2118	55	-0.016889821267980665
2118	56	0.08576513657714457
2118	57	-0.10571646905525256
2118	58	-0.15793086574720405
2118	59	-0.20839101896523715
2118	60	-0.20822440229134287
2118	61	0.006695901143054073
2118	62	-0.1747460189172756
2118	63	-0.34244402378340766
2118	64	-0.18599956017122565
2118	65	0.02335720005740427
2118	66	-0.42733319237861167
2118	67	-0.2966452150838421
2118	68	0.17084131459627372
2118	69	0.015191555304610915
2118	70	0.05199093862335502
2118	71	0.08726688249758041
2118	72	0.011459171393653378
2118	73	-0.012142725429384882
2118	74	0.03975935011052201
2118	75	-0.10279858779622941
2118	76	0.17684516091846092
2118	77	0.4408108162250812
2118	78	-0.5778955048109182
2118	79	-0.2624291698457739
2118	80	-0.056103359998346036
2118	81	-0.10787952009857804
2118	82	0.15841159251765902
2118	83	-0.16101930862492253
2118	84	0.006416831530493994
2118	85	-1.3822153956772922
2118	86	-0.6034384439828244
2118	87	-0.384108547080551
2118	88	-0.04713731085595185
2118	89	-0.3782727678345381
2118	90	-0.07339783331637761
2118	91	-0.2622064581564132
2118	92	0.07800934506704493
2118	93	-0.04777973816055692
2118	94	0.19359663854403664
2118	95	0.030385713541413395
2118	96	0.04903961626508391
2118	97	-0.051224934004999056
2118	98	0.016330936470332347
2118	99	-0.1645230670427864
2118	100	0.13413207646947
2118	101	-0.017219257046001246
2118	102	0.09741956314139344
2118	103	-0.2310699139856638
2118	104	0.10996796434309886
2118	105	-0.16303216516766383
2118	106	0.2809421904361855
2118	107	-0.32891406178403315
2118	108	-0.24169173532724386
2118	109	-0.4045812188411162
2118	110	0.13950239117203012
2118	111	0.06271561297737804
2118	112	0.1812242657452927
2118	113	0.16574917564228286
2118	114	-0.04140584746863851
2118	115	0.09587625080133932
2118	116	0.046856975891714114
2118	117	-0.744507992946815
2118	118	-0.28232921015715107
2118	119	-0.09039398988151959
2118	120	-0.1039991124938382
2118	121	-0.11747268876616346
2118	122	0.19995562014299395
2118	123	-0.23215041677953963
2118	124	0.3634473101235258
2118	125	0.17529110276538518
2118	126	0.1447132889316265
2118	127	-0.06330397630817686
2118	128	-0.07613252136738424
2118	129	0.10378360331641545
2118	130	0.09322943830282782
2118	131	0.14098370316884967
2118	132	0.29330305495211206
2118	133	0.3529045794708665
2118	134	-0.03469582557132611
2118	135	-0.44737136021542057
2118	136	-0.1187684565131093
2118	137	0.06001472920529949
2118	138	-0.12759266128649926
2118	139	-0.06284336550052672
2118	140	-0.043267567823676245
2118	141	-0.3173435978154373
2118	142	-0.046081686537412736
2118	143	-0.49565473916496927
2118	144	-0.22373750597309083
2118	145	-0.13210304327233757
2118	146	-0.002712226085769487
2118	147	0.02629168285405825
2118	148	-0.45581466875148635
2118	149	0.08324621474634597
2118	150	0.15803838390902314
2118	151	-0.2073161629709439
2119	1	-0.03673097699345362
2119	2	-0.22439188889715922
2119	3	-0.04259720158480462
2119	4	-0.09426971607667411
2119	5	-0.1452989655953303
2119	6	0.12100117426365387
2119	7	0.23384515828712438
2119	8	0.2139227105188155
2119	9	0.13567842393064922
2119	10	0.04549905652875452
2119	11	-0.016170040903524807
2119	12	-0.020552716415977557
2119	13	-0.1291946182942496
2119	14	-0.08498126188143829
2119	15	0.02150502077960681
2119	16	0.15840312197670414
2119	17	0.4333837703598249
2119	18	0.16029817712586691
2119	19	0.12651687702524583
2119	20	-0.44691566356414114
2119	21	-0.39590369267400405
2119	22	-0.11244413247716523
2119	23	-0.08939416447320525
2119	24	-0.4944448828211989
2119	25	-0.23722184459730755
2119	26	0.017921164779465926
2119	27	0.049429343392560554
2119	28	0.1670297440445765
2119	29	0.040744715225898176
2119	30	0.0586516825055341
2119	31	0.09008066441388252
2119	32	0.16141928563365582
2119	33	-0.2466766724281726
2119	34	-0.1221322797618356
2119	35	0.03623243890693573
2119	36	-0.06080383253728883
2119	37	-0.16078206617859792
2119	38	0.12967361227508434
2119	39	0.27519667326297537
2119	40	-0.5086467391658687
2119	41	-0.4450272515426903
2119	42	-0.18609532090034975
2119	43	0.0872984705592259
2119	44	-1.5705351876652145
2119	45	-0.7849525370298949
2119	46	0.01671591648653248
2119	47	-0.005691915686611537
2119	48	-1.3144707859111762
2119	49	-0.35346097708806923
2119	50	-0.13172148071981127
2119	51	0.11607733793231034
2119	52	0.07227357061640305
2119	53	0.10852454469501538
2119	54	-0.3028476540985352
2119	55	-0.23249946906149432
2119	56	0.22415120338148853
2119	57	0.08831744764724903
2119	58	0.001013149138934466
2119	59	-0.020360894279768615
2119	60	0.16331397249808788
2119	61	0.2031724265841035
2119	62	0.08932426731657728
2119	63	-0.34509173976274354
2119	64	0.10357944135827069
2119	65	0.08975485436359776
2119	66	0.05028368703101904
2119	67	0.15609412955975444
2119	68	0.0038889544533304843
2119	69	0.06789460090044486
2119	70	-0.08058410877686129
2119	71	0.27534669811251433
2119	72	0.1965303950592272
2119	73	0.05414497447969069
2119	74	0.1006712667707319
2119	75	0.20448906277433565
2119	76	-0.590014513306393
2119	77	-0.008815268341123783
2119	78	0.19277979844471815
2119	79	0.19081800904861979
2119	80	0.14669166667968625
2119	81	0.07409042569954494
2119	82	0.25145697689990243
2119	83	-0.45236780062855786
2119	84	-0.012867125700061877
2119	85	-2.6767789965428292
2119	86	-0.5976545607600343
2119	87	-0.40786257345551036
2119	88	0.1080714262896052
2119	89	0.24347353353918777
2119	90	-0.017380649417646055
2119	91	0.051957923667281136
2119	92	0.15722514466810367
2119	93	-0.2068203155621049
2119	94	-0.3388800842510591
2119	95	-0.1761220361290725
2119	96	-0.4555781159959551
2119	97	0.0930962033181757
2119	98	-0.20265875178075987
2119	99	-0.2535935294856131
2119	100	-0.5046497556809157
2119	101	0.1384377557185772
2119	102	-0.06455066459108139
2119	103	-0.02624989382735521
2119	104	0.08220130730919095
2119	105	0.27575601050563137
2119	106	0.21639719723785333
2119	107	-1.2828019364924046
2119	108	-0.3118669575267532
2119	109	-0.3258232101434473
2119	110	-0.282061005291105
2119	111	-0.11775373723442328
2119	112	-0.36498759382320856
2119	113	-0.3977290484532361
2119	114	-0.17808303968443084
2119	115	-0.16007432610682315
2119	116	-0.33562362350071595
2119	117	-1.2048042354667459
2119	118	-0.04158581975561049
2119	119	-0.12326436351501968
2119	120	-0.14633860374329544
2119	121	-0.13432883881162638
2119	122	0.2189192294665645
2119	123	0.014577382652362303
2119	124	-0.38829821593073177
2119	125	-0.0017960924812001622
2119	126	-0.02289774034020553
2119	127	-0.21027423928244815
2119	128	0.18729671663454894
2119	129	0.16063707498553725
2119	130	-0.013862620311321905
2119	131	-0.2535020133320671
2119	132	-0.10766362745588509
2119	133	-0.34971106647596883
2119	134	0.06055111367886923
2119	135	-0.7466767444566997
2119	136	-0.5205989152907833
2119	137	-1.666060321719094
2119	138	-0.15422770431673172
2119	139	-0.5882287345173509
2119	140	-0.3821396189665691
2119	141	-0.3386853233946354
2119	142	-0.15691219465360007
2119	143	-0.024236891310842168
2119	144	0.14390136431596545
2119	145	0.2545515941953269
2119	146	0.31039384466566133
2119	147	-0.21884177781962677
2119	148	-0.14722589114835216
2119	149	0.20032615018337907
2119	150	-0.05675224459312744
2119	151	-0.3383842712619298
>>END_MODULE
>>Per sequence quality scores	pass
#Quality	Count
15	2.0
16	4.0
17	27.0
18	84.0
19	199.0
20	401.0
21	776.0
22	1212.0
23	2030.0
24	3044.0
25	4282.0
26	6059.0
27	8340.0
28	11167.0
29	14474.0
30	18183.0
31	23000.0
32	28335.0
33	34981.0
34	44522.0
35	59583.0
36	93984.0
37	308527.0
>>END_MODULE
>>Per base sequence content	fail
#Base	G	A	T	C
1	45.061639043690136	11.581747123109214	7.2582687993052035	36.09834503389544
2	16.717932016115412	20.899525946298038	18.437884490120865	43.94465754746568
3	13.593158186774746	22.596409013051556	37.54689271670165	26.263540083472055
4	17.42313213191479	36.73931268244433	26.637626354008347	19.19992883163253
5	19.616836747002484	32.84902656148223	31.371981375600104	16.16215531591518
6	20.006996507777583	33.0625704928316	30.92260414844659	16.00782885094423
7	22.566320976336446	29.787368782926777	30.98683079669609	16.659479444040688
8	27.769685894188317	28.62355552338906	26.93059274806398	16.676165834358642
9	31.909513642614172	25.65574413162529	23.303418494125594	19.131323731634943
10	28.94456707920195	24.29917251694772	22.885756676557865	23.870503727292466
11	26.572338423680975	27.18827651926371	24.76779812308509	21.47158693397023
12	31.828393766133505	25.398361921304673	22.92405490820487	19.849189404356952
13	34.893006200091676	22.451810571518177	21.76802127813563	20.88716195025452
14	28.815499022942753	22.54876239415213	27.956502858797133	20.679235724107983
15	20.865449566958578	25.717865672722006	34.73740078647077	18.67928397384864
16	18.41541820462715	24.849521121323974	39.12556391884394	17.60949675520494
17	17.814105811681262	26.602946852910662	37.888259631854474	17.694687703553594
18	20.294745603242383	28.55133169284215	32.91853634411715	18.235386359798316
19	21.148313671564015	26.94386142674483	30.536808520904202	21.37101638078695
20	21.1166816190828	29.829090114065576	28.942047450675872	20.11218081617575
21	22.01490399259324	29.80662808476759	28.23661219159864	19.941855731040537
22	22.88714820985653	28.115166273380428	28.88490157791968	20.11278393884336
23	21.471737714409787	28.208004631975104	28.337525029552967	21.982732624062145
24	21.001001182118646	30.14176376926974	28.83660828448047	20.020626764131144
25	21.81732648187016	28.816554486019637	29.39841620226291	19.96770282984729
26	22.63033461195146	29.006688620298664	28.076524088683026	20.286452679066848
27	20.909628235748233	30.83263974331138	27.88096185858001	20.376770162360376
28	21.97926467395238	29.617198620057415	27.628404622325153	20.775132083665053
29	20.72492219729319	28.009728353960096	28.148747919229933	23.116601529516778
30	21.09734988299438	28.994324624255146	27.515771633977465	22.39255385877301
31	21.04925092277629	30.65562350727365	27.003419700369108	21.29170586958095
32	21.437359774191215	28.629888301850375	28.046368000772	21.88638392318641
33	20.766236037731296	29.082229620515786	28.501724928228512	21.6498094135244
34	22.75744252249644	29.22230464886251	28.08798340208921	19.932269426551834
35	20.91188994234156	28.878676027116356	28.39014740295771	21.81928662758438
36	22.26574750910714	29.064889869966947	28.015759571542304	20.65360304938361
37	21.30964874188801	28.28007768208246	27.572012737931534	22.838260838097995
38	21.965694434392415	27.52617548430677	28.03913053967335	22.46899954162746
39	21.177414296398155	28.476243033943692	27.950923982533592	22.395418687124558
40	22.804636800077198	29.384092060505175	27.12540107596922	20.68587006344841
41	23.86643265542448	27.914887457479914	27.080016163663117	21.138663723432487
